# Data catalogue source: extfile:input/new_cats/galaxy_DR12v5_LOWZ_South.fits
# Data catalogue size: ntotal = 145050, wtotal = 35869.756, wstotal = 150050.000
# Data-source particle extents: ([1563.978, 4459.739], [1223.894, 5053.525], [1873.550, 3830.951])
# Random catalogue source: extfile:input/new_cats/random0_DR12v5_LOWZ_South.fits
# Random catalogue size: ntotal = 7083729, wtotal = 1692812.089, wstotal = 7083729.000
# Random-source particle extents: ([1478.515, 4521.485], [932.970, 5067.030], [1823.848, 4176.152])
# Box size: [6000.000, 6000.000, 6000.000]
# Box alignment: centre
# Mesh number: [512, 512, 512]
# Mesh assignment and interlacing: tsc, False
# Normalisation factor: 4.033600099e-01 (particle)
# Normalisation factor alternatives: 4.033600099e-01 (particle), 1.401028099e+00 (mesh), 1.437961135e+00 (mesh-mixed)
# [0] k_cen, [1] k_eff, [2] nmodes, [3] Re{pk0_raw}, [4] Im{pk0_raw}, [5] Re{pk0_shot}, [6] Im{pk0_shot}
7.458333333e-03	7.998217162e-03	      3114	 8.490750309e+04	 1.049185086e-13	 4.859719408e+03	 0.000000000e+00
1.237500000e-02	1.268458616e-02	      8262	 8.341371045e+04	 1.708839046e-13	 4.859719408e+03	 0.000000000e+00
1.729166667e-02	1.751309643e-02	     16276	 7.100714863e+04	 7.700320325e-14	 4.859719408e+03	 0.000000000e+00
2.220833333e-02	2.239484270e-02	     26682	 6.101006598e+04	-5.763958865e-14	 4.859719408e+03	 0.000000000e+00
2.712500000e-02	2.728230980e-02	     39738	 4.761277117e+04	 3.185838279e-14	 4.859719408e+03	 0.000000000e+00
3.204166667e-02	3.217125658e-02	     55248	 4.293656785e+04	-1.910719590e-14	 4.859719408e+03	 0.000000000e+00
3.695833333e-02	3.706571716e-02	     73546	 3.868105413e+04	 1.544748444e-14	 4.859719408e+03	 0.000000000e+00
4.187500000e-02	4.196666607e-02	     94386	 3.676909290e+04	-3.495308053e-14	 4.859719408e+03	 0.000000000e+00
4.679166667e-02	4.687277930e-02	    117894	 3.272447944e+04	 1.924385408e-14	 4.859719408e+03	 0.000000000e+00
5.170833333e-02	5.179031052e-02	    144484	 2.913030415e+04	 1.514436516e-15	 4.859719408e+03	 0.000000000e+00
5.662500000e-02	5.670065393e-02	    172122	 2.473401970e+04	-1.296125820e-14	 4.859719408e+03	 0.000000000e+00
6.154166667e-02	6.160910821e-02	    204246	 2.361687963e+04	-7.883198189e-15	 4.859719408e+03	 0.000000000e+00
6.645833333e-02	6.652785578e-02	    238060	 2.118489825e+04	-4.399598430e-15	 4.859719408e+03	 0.000000000e+00
7.137500000e-02	7.144263195e-02	    274266	 2.057207844e+04	-1.660318305e-14	 4.859719408e+03	 0.000000000e+00
7.629166667e-02	7.635318338e-02	    312990	 1.863376981e+04	-1.018915240e-14	 4.859719408e+03	 0.000000000e+00
8.120833333e-02	8.125727082e-02	    354036	 1.797571584e+04	 4.091625427e-15	 4.859719408e+03	 0.000000000e+00
8.612500000e-02	8.617329452e-02	    400402	 1.756327915e+04	-3.720715640e-15	 4.859719408e+03	 0.000000000e+00
9.104166667e-02	9.108873750e-02	    445038	 1.663744753e+04	-1.500781818e-14	 4.859719408e+03	 0.000000000e+00
9.595833333e-02	9.599743117e-02	    495492	 1.519633935e+04	 4.946264112e-15	 4.859719408e+03	 0.000000000e+00
1.008750000e-01	1.009193462e-01	    549178	 1.446433057e+04	-7.461201306e-15	 4.859719408e+03	 0.000000000e+00
1.057916667e-01	1.058352448e-01	    600918	 1.414088691e+04	-3.209009570e-15	 4.859719408e+03	 0.000000000e+00
1.107083333e-01	1.107442757e-01	    659466	 1.324947510e+04	-7.733325041e-15	 4.859719408e+03	 0.000000000e+00
1.156250000e-01	1.156624717e-01	    720324	 1.251755621e+04	 3.173850261e-15	 4.859719408e+03	 0.000000000e+00
1.205416667e-01	1.205779763e-01	    781030	 1.229511388e+04	-3.013081350e-15	 4.859719408e+03	 0.000000000e+00
1.254583333e-01	1.254902655e-01	    846810	 1.187542694e+04	 4.082431488e-15	 4.859719408e+03	 0.000000000e+00
1.303750000e-01	1.304117205e-01	    917028	 1.167650237e+04	-1.579425810e-15	 4.859719408e+03	 0.000000000e+00
1.352916667e-01	1.353262750e-01	    982102	 1.099451634e+04	-6.897661020e-15	 4.859719408e+03	 0.000000000e+00
1.402083333e-01	1.402368075e-01	   1058586	 1.083797274e+04	-4.000426105e-15	 4.859719408e+03	 0.000000000e+00
1.451250000e-01	1.451550105e-01	   1133508	 1.045914469e+04	-1.763691219e-15	 4.859719408e+03	 0.000000000e+00
1.500416667e-01	1.500717309e-01	   1211658	 1.011680416e+04	-4.548721217e-15	 4.859719408e+03	 0.000000000e+00
1.549583333e-01	1.549892911e-01	   1292590	 9.756167369e+03	-6.423093923e-15	 4.859719408e+03	 0.000000000e+00
1.598750000e-01	1.599058985e-01	   1375314	 9.617846772e+03	-6.175310935e-15	 4.859719408e+03	 0.000000000e+00
1.647916667e-01	1.648197263e-01	   1460100	 9.396056942e+03	 4.969630316e-15	 4.859719408e+03	 0.000000000e+00
1.697083333e-01	1.697381473e-01	   1552366	 9.283182327e+03	 1.732374146e-15	 4.859719408e+03	 0.000000000e+00
1.746250000e-01	1.746561159e-01	   1639482	 8.957484607e+03	 2.201070218e-15	 4.859719408e+03	 0.000000000e+00
1.795416667e-01	1.795670158e-01	   1732452	 8.847525729e+03	 1.205068418e-15	 4.859719408e+03	 0.000000000e+00
1.844583333e-01	1.844816559e-01	   1831590	 8.575390121e+03	 7.378682744e-16	 4.859719408e+03	 0.000000000e+00
1.893750000e-01	1.894013543e-01	   1931650	 8.482689070e+03	 8.781030895e-16	 4.859719408e+03	 0.000000000e+00
1.942916667e-01	1.943151607e-01	   2027316	 8.309335496e+03	 2.726746293e-15	 4.859719408e+03	 0.000000000e+00
1.992083333e-01	1.992287916e-01	   2136846	 8.246507212e+03	-2.273644324e-16	 4.859719408e+03	 0.000000000e+00
2.041250000e-01	2.041484763e-01	   2243338	 7.914575870e+03	-3.151413012e-15	 4.859719408e+03	 0.000000000e+00
2.090416667e-01	2.090643759e-01	   2349660	 7.860630806e+03	-3.045248422e-16	 4.859719408e+03	 0.000000000e+00
2.139583333e-01	2.139806511e-01	   2464614	 7.815238174e+03	-4.167473393e-15	 4.859719408e+03	 0.000000000e+00
2.188750000e-01	2.188988097e-01	   2578218	 7.612919599e+03	 1.598016422e-15	 4.859719408e+03	 0.000000000e+00
2.237916667e-01	2.238124669e-01	   2691274	 7.538962770e+03	-1.406520355e-15	 4.859719408e+03	 0.000000000e+00
2.287083333e-01	2.287294559e-01	   2818776	 7.453936593e+03	 9.454774341e-16	 4.859719408e+03	 0.000000000e+00
2.336250000e-01	2.336505490e-01	   2938026	 7.300631986e+03	 2.482602353e-15	 4.859719408e+03	 0.000000000e+00
2.385416667e-01	2.385641112e-01	   3057082	 7.253839753e+03	-4.118836391e-17	 4.859719408e+03	 0.000000000e+00
2.434583333e-01	2.434783399e-01	   3191136	 7.113731674e+03	 5.176341138e-16	 4.859719408e+03	 0.000000000e+00
2.483750000e-01	2.483966361e-01	   3319866	 6.959006986e+03	 2.625341640e-15	 4.859719408e+03	 0.000000000e+00
2.532916667e-01	2.533103285e-01	   3447474	 6.969131104e+03	-2.125881918e-17	 4.859719408e+03	 0.000000000e+00
2.582083333e-01	2.582253960e-01	   3589984	 6.853620136e+03	 1.734152992e-15	 4.859719408e+03	 0.000000000e+00
2.631250000e-01	2.631439514e-01	   3725514	 6.826357524e+03	-4.022748527e-15	 4.859719408e+03	 0.000000000e+00
2.680416667e-01	2.680468620e-01	   3834747	 6.694483340e+03	-4.070880112e-16	 4.859719408e+03	 0.000000000e+00
2.729583333e-01	2.729495687e-01	   3794932	 6.647306267e+03	 2.072440299e-17	 4.859719408e+03	 0.000000000e+00
2.778750000e-01	2.778683937e-01	   3717924	 6.564480598e+03	-1.082616376e-15	 4.859719408e+03	 0.000000000e+00
